plotID,subplotID,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,coordSrc,elevation,vertUncert,nlcdClass,appMods,subpltSize,subpltDim,refPoint,plotName,plotStatus
ABBY_022,41_400,distributed,basePlot,45.7556378909098,-122.320299448516,WGS84,10N,552861.961,5067122.393,2.1,GIS,386.32,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_022_basePlot,current
ABBY_022,21_400,distributed,basePlot,45.7554743571252,-122.320576505249,WGS84,10N,552840.568,5067104.041,2.1,GIS,389.39,0.53,grasslandHerbaceous,cfc,400,20m x 20m,21,ABBY_022_basePlot,current
ABBY_022,31_400,distributed,basePlot,45.7555564203799,-122.320437851337,WGS84,10N,552851.274,5067113.25,2.1,GIS,387.63,0.53,grasslandHerbaceous,cfc,400,20m x 20m,31,ABBY_022_basePlot,current
ABBY_023,41_400,distributed,basePlot,45.7446785633612,-122.381529333574,WGS84,10N,548109.384,5065866.144,2.13,GIS,507.44,0.53,mixedForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_023_basePlot,current
ABBY_023,21_400,distributed,basePlot,45.7445054791981,-122.381787197562,WGS84,10N,548089.474,5065846.759,2.1,GIS,506.8,0.53,mixedForest,cfc|bgc|sme,400,20m x 20m,21,ABBY_023_basePlot,current
ABBY_024,21_400,distributed,basePlot,45.7413095978854,-122.339962160067,WGS84,10N,551345.882,5065517.686,2.37,GIS,381.83,0.53,grasslandHerbaceous,cfc,400,20m x 20m,21,ABBY_024_basePlot,current
ABBY_024,31_400,distributed,basePlot,45.7413863044461,-122.339834765251,WGS84,10N,551355.722,5065526.29,2.36,GIS,382.65,0.53,grasslandHerbaceous,cfc,400,20m x 20m,31,ABBY_024_basePlot,current
ABBY_024,41_400,distributed,basePlot,45.7414685789345,-122.339703666543,WGS84,10N,551365.845,5065535.515,2.34,GIS,384.16,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_024_basePlot,current
ABBY_025,21_400,distributed,basePlot,45.7694420136571,-122.324643391562,WGS84,10N,552511.17,5068653.197,2.23,GIS,314.56,0.53,mixedForest,cfc,400,20m x 20m,21,ABBY_025_basePlot,current
ABBY_025,41_400,distributed,basePlot,45.769619072682,-122.324359683158,WGS84,10N,552533.063,5068673.055,2.2,GIS,317.98,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_025_basePlot,current
ABBY_026,41_400,distributed,basePlot,45.7702610729832,-122.387384972768,WGS84,10N,547632.116,5068704.906,2.1,GIS,490.37,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_026_basePlot,current
ABBY_026,31_400,distributed,basePlot,45.7701730244088,-122.387513585907,WGS84,10N,547622.191,5068695.047,2.1,GIS,486,0.53,shrubScrub,cfc,400,20m x 20m,31,ABBY_026_basePlot,current
ABBY_026,21_400,distributed,basePlot,45.7700858585324,-122.387642343316,WGS84,10N,547612.254,5068685.286,2.1,GIS,483.05,0.53,shrubScrub,cfc,400,20m x 20m,21,ABBY_026_basePlot,current
ABBY_027,41_400,distributed,basePlot,45.7775361613611,-122.296976122223,WGS84,10N,554654.48,5069571.017,2.1,GIS,641.44,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_027_basePlot,current
ABBY_027,31_400,distributed,basePlot,45.7774507557108,-122.297113981277,WGS84,10N,554643.846,5069561.434,2.1,GIS,639.83,0.53,shrubScrub,cfc,400,20m x 20m,31,ABBY_027_basePlot,current
ABBY_027,21_400,distributed,basePlot,45.7773666445294,-122.297250138589,WGS84,10N,554633.343,5069551.996,2.1,GIS,636.77,0.53,shrubScrub,cfc,400,20m x 20m,21,ABBY_027_basePlot,current
ABBY_028,21_400,distributed,basePlot,45.745270214933,-122.376014574672,WGS84,10N,548537.851,5065935.209,2.25,GIS,598.69,0.53,mixedForest,cfc,400,20m x 20m,21,ABBY_028_basePlot,current
ABBY_028,41_400,distributed,basePlot,45.745450109809,-122.375751985324,WGS84,10N,548558.121,5065955.355,2.1,GIS,599.94,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_028_basePlot,current
ABBY_028,31_400,distributed,basePlot,45.7453586119188,-122.375877898103,WGS84,10N,548548.406,5065945.113,2.1,GIS,599.6,0.53,mixedForest,cfc,400,20m x 20m,31,ABBY_028_basePlot,current
ABBY_029,21_400,distributed,basePlot,45.7639975614561,-122.313915853238,WGS84,10N,553350.46,5068055.408,2.18,GIS,355.2,0.53,mixedForest,cfc,400,20m x 20m,21,ABBY_029_basePlot,current
ABBY_029,41_400,distributed,basePlot,45.7641698658105,-122.313621188826,WGS84,10N,553373.209,5068074.748,2.28,GIS,358.23,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_029_basePlot,current
ABBY_029,31_400,distributed,basePlot,45.7640808266634,-122.313777873715,WGS84,10N,553361.11,5068064.751,2.17,GIS,356.27,0.53,mixedForest,cfc,400,20m x 20m,31,ABBY_029_basePlot,current
ABBY_030,41_400,distributed,basePlot,45.7725248907528,-122.316264812288,WGS84,10N,553159.702,5069001.248,2.29,GIS,376.42,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_030_basePlot,current
ABBY_030,31_400,distributed,basePlot,45.7724513725742,-122.31635651575,WGS84,10N,553152.642,5068993.019,2.28,GIS,374.65,0.53,mixedForest,cfc,400,20m x 20m,31,ABBY_030_basePlot,current
ABBY_030,21_400,distributed,basePlot,45.7723636932281,-122.316512418444,WGS84,10N,553140.604,5068983.174,2.17,GIS,371.91,0.53,mixedForest,cfc,400,20m x 20m,21,ABBY_030_basePlot,current
ABBY_077,21_400,distributed,basePlot,45.7512538602729,-122.341757368646,WGS84,10N,551197.137,5066621.36,2.51,GIS,379.39,0.53,shrubScrub,cfc,400,20m x 20m,21,ABBY_077_basePlot,current
ABBY_077,41_400,distributed,basePlot,45.7514371790442,-122.341477860736,WGS84,10N,551218.709,5066641.906,2.31,GIS,375.95,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_077_basePlot,current
ABBY_041,41_400,distributed,basePlot,45.740712073578,-122.349284168486,WGS84,10N,550621.242,5065445.359,2.1,GIS,399.05,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_041_basePlot,current
ABBY_041,31_400,distributed,basePlot,45.7406243145815,-122.349418245879,WGS84,10N,550610.891,5065435.524,2.1,GIS,400.55,0.53,shrubScrub,cfc,400,20m x 20m,31,ABBY_041_basePlot,current
ABBY_041,21_400,distributed,basePlot,45.7405357578471,-122.349551355166,WGS84,10N,550600.616,5065425.601,2.1,GIS,401.95,0.53,shrubScrub,cfc,400,20m x 20m,21,ABBY_041_basePlot,current
ABBY_001,23_400,distributed,basePlot,45.772528365751,-122.346241758269,WGS84,10N,550829.025,5068982.14,2.26,GIS,304.3,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_001_basePlot,current
ABBY_002,23_400,distributed,basePlot,45.7389639397418,-122.308984958913,WGS84,10N,553757.919,5065277.429,2.1,GIS,646.68,0.53,grasslandHerbaceous,cfc|bgc|sme,400,20m x 20m,41,ABBY_002_basePlot,current
ABBY_003,23_400,distributed,basePlot,45.7619252014881,-122.370964560956,WGS84,10N,548916.122,5067788.686,2.1,GIS,605.53,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_003_basePlot,current
ABBY_004,23_400,distributed,basePlot,45.7684888646358,-122.298607995794,WGS84,10N,554536.433,5068564.728,2.1,GIS,586.86,0.53,shrubScrub,cfc|bgc|sme,400,20m x 20m,41,ABBY_004_basePlot,current
ABBY_006,23_400,distributed,basePlot,45.7539624339329,-122.298384726669,WGS84,10N,554567.953,5066950.965,2.22,GIS,530.06,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_006_basePlot,current
ABBY_007,23_400,distributed,basePlot,45.7688454254538,-122.360879187583,WGS84,10N,549694.252,5068563.756,2.23,GIS,442.55,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_007_basePlot,current
ABBY_008,23_400,distributed,basePlot,45.7712668183447,-122.355095243056,WGS84,10N,550141.807,5068836.389,2.21,GIS,351.25,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_008_basePlot,current
ABBY_009,23_400,distributed,basePlot,45.7655191716623,-122.299404397923,WGS84,10N,554477.4,5068234.246,2.1,GIS,539.52,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_009_basePlot,current
ABBY_010,23_400,distributed,basePlot,45.7764580979502,-122.375806779952,WGS84,10N,548526.969,5069400.372,2.17,GIS,550.54,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_010_basePlot,current
ABBY_011,23_400,distributed,basePlot,45.7432700897543,-122.358866360541,WGS84,10N,549873.536,5065723.54,2.1,GIS,481.04,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_011_basePlot,current
ABBY_013,23_400,distributed,basePlot,45.7452414096511,-122.372679123929,WGS84,10N,548797.33,5065934.038,2.1,GIS,634.27,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_013_basePlot,current
ABBY_014,23_400,distributed,basePlot,45.7510954286445,-122.317245717419,WGS84,10N,553103.765,5066619.74,2.36,GIS,473.25,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_014_basePlot,current
ABBY_015,23_400,distributed,basePlot,45.7321885311636,-122.300221767546,WGS84,10N,554446.24,5064530.597,2.1,GIS,717.54,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_015_basePlot,current
ABBY_016,23_400,distributed,basePlot,45.7469045062403,-122.332287993799,WGS84,10N,551937.684,5066144.244,2.13,GIS,386.92,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_016_basePlot,current
ABBY_017,23_400,distributed,basePlot,45.7726728364536,-122.369671580406,WGS84,10N,549007.256,5068983.563,2.1,GIS,497.81,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_017_basePlot,current
ABBY_018,23_400,distributed,basePlot,45.7644355019154,-122.386652691252,WGS84,10N,547694.017,5068058.109,2.1,GIS,461.38,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_018_basePlot,current
ABBY_019,23_400,distributed,basePlot,45.7525020438453,-122.325697181978,WGS84,10N,552445.104,5066770.441,2.1,GIS,435.09,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_019_basePlot,current
ABBY_020,23_400,distributed,basePlot,45.7676998044573,-122.303214765449,WGS84,10N,554179,5068473.93,2.19,GIS,506.6,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_020_basePlot,current
ABBY_021,23_400,distributed,basePlot,45.7438461780746,-122.316981742131,WGS84,10N,553131.174,5065814.511,2.1,GIS,501.72,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_021_basePlot,current
ABBY_022,23_400,distributed,basePlot,45.7554578889712,-122.320301633884,WGS84,10N,552861.961,5067102.393,2.1,GIS,387.9,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_022_basePlot,current
ABBY_023,23_400,distributed,basePlot,45.7444985588931,-122.381531321325,WGS84,10N,548109.384,5065846.144,2.13,GIS,508.89,0.53,mixedForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_023_basePlot,current
ABBY_024,23_400,distributed,basePlot,45.7412885758335,-122.339705788478,WGS84,10N,551365.845,5065515.515,2.34,GIS,385.23,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_024_basePlot,current
ABBY_025,23_400,distributed,basePlot,45.7694390710347,-122.324361856531,WGS84,10N,552533.063,5068653.055,2.2,GIS,322.23,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_025_basePlot,current
ABBY_026,23_400,distributed,basePlot,45.7700810691266,-122.387386943456,WGS84,10N,547632.116,5068684.906,2.1,GIS,483.89,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_026_basePlot,current
ABBY_027,23_400,distributed,basePlot,45.7773561610011,-122.296978384303,WGS84,10N,554654.48,5069551.017,2.1,GIS,641.79,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_027_basePlot,current
ABBY_028,23_400,distributed,basePlot,45.7452701055624,-122.375753991697,WGS84,10N,548558.121,5065935.355,2.1,GIS,602.57,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_028_basePlot,current
ABBY_029,23_400,distributed,basePlot,45.7639898643924,-122.313623396322,WGS84,10N,553373.209,5068054.748,2.28,GIS,356.41,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_029_basePlot,current
ABBY_030,23_400,distributed,basePlot,45.7723448894997,-122.316267011923,WGS84,10N,553159.702,5068981.248,2.29,GIS,372.21,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_030_basePlot,current
ABBY_077,23_400,distributed,basePlot,45.7512571761944,-122.341479977705,WGS84,10N,551218.709,5066621.906,2.31,GIS,375.33,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_077_basePlot,current
ABBY_041,23_400,distributed,basePlot,45.7405320701082,-122.349286259579,WGS84,10N,550621.242,5065425.359,2.1,GIS,400.27,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_041_basePlot,current
ABBY_001,39_400,distributed,basePlot,45.7727098396369,-122.346496877132,WGS84,10N,550809.025,5069002.14,2.26,GIS,300.03,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_001_basePlot,current
ABBY_002,39_400,distributed,basePlot,45.7391454963095,-122.309239804396,WGS84,10N,553737.919,5065297.429,2.1,GIS,642.19,0.53,grasslandHerbaceous,cfc|bgc|sme,400,20m x 20m,41,ABBY_002_basePlot,current
ABBY_003,39_400,distributed,basePlot,45.762106620671,-122.371219712614,WGS84,10N,548896.122,5067808.686,2.1,GIS,601.98,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_003_basePlot,current
ABBY_004,39_400,distributed,basePlot,45.7686704440039,-122.298862940638,WGS84,10N,554516.433,5068584.728,2.1,GIS,585.26,0.53,shrubScrub,cfc|bgc|sme,400,20m x 20m,41,ABBY_004_basePlot,current
ABBY_006,39_400,distributed,basePlot,45.754144013869,-122.298639605187,WGS84,10N,554547.953,5066970.965,2.22,GIS,524.98,0.53,evergreenForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_006_basePlot,current
ABBY_007,39_400,distributed,basePlot,45.7690268669345,-122.361134337611,WGS84,10N,549674.252,5068583.756,2.23,GIS,447.81,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_007_basePlot,current
ABBY_008,39_400,distributed,basePlot,45.7714482726241,-122.355350385143,WGS84,10N,550121.807,5068856.389,2.21,GIS,354,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_008_basePlot,current
ABBY_009,39_400,distributed,basePlot,45.7657007492835,-122.299659331958,WGS84,10N,554457.4,5068254.246,2.1,GIS,537.32,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_009_basePlot,current
ABBY_010,39_400,distributed,basePlot,45.7766395062841,-122.376062013199,WGS84,10N,548506.969,5069420.372,2.17,GIS,548.31,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_010_basePlot,current
ABBY_011,39_400,distributed,basePlot,45.743451535884,-122.359121388363,WGS84,10N,549853.536,5065743.54,2.1,GIS,485.23,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_011_basePlot,current
ABBY_013,39_400,distributed,basePlot,45.7454228251657,-122.372934205739,WGS84,10N,548777.33,5065954.038,2.1,GIS,632.29,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_013_basePlot,current
ABBY_014,39_400,distributed,basePlot,45.7512769668673,-122.31750064465,WGS84,10N,553083.765,5066639.74,2.36,GIS,469.37,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_014_basePlot,current
ABBY_015,39_400,distributed,basePlot,45.7323701071482,-122.300476553839,WGS84,10N,554426.24,5064550.597,2.1,GIS,707.62,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_015_basePlot,current
ABBY_016,39_400,distributed,basePlot,45.7470860111963,-122.332542951253,WGS84,10N,551917.684,5066164.244,2.13,GIS,383.34,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_016_basePlot,current
ABBY_017,39_400,distributed,basePlot,45.7728542584183,-122.369926776476,WGS84,10N,548987.256,5069003.563,2.1,GIS,498.31,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_017_basePlot,current
ABBY_018,39_400,distributed,basePlot,45.7646168863008,-122.386907905487,WGS84,10N,547674.017,5068078.109,2.1,GIS,461.39,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_018_basePlot,current
ABBY_019,39_400,distributed,basePlot,45.7526835633551,-122.32595214318,WGS84,10N,552425.104,5066790.441,2.1,GIS,432.65,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_019_basePlot,current
ABBY_020,39_400,distributed,basePlot,45.7678813736363,-122.303469721799,WGS84,10N,554159,5068493.93,2.19,GIS,500.97,0.53,evergreenForest,cfc,400,20m x 20m,41,ABBY_020_basePlot,current
ABBY_021,39_400,distributed,basePlot,45.7440277169235,-122.317236635774,WGS84,10N,553111.174,5065834.511,2.1,GIS,499.8,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_021_basePlot,current
ABBY_022,39_400,distributed,basePlot,45.7556394204054,-122.320556590804,WGS84,10N,552841.961,5067122.393,2.1,GIS,387.57,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_022_basePlot,current
ABBY_023,39_400,distributed,basePlot,45.7446799547973,-122.381786428659,WGS84,10N,548089.384,5065866.144,2.13,GIS,505.57,0.53,mixedForest,cfc|bgc|sme,400,20m x 20m,41,ABBY_023_basePlot,current
ABBY_024,39_400,distributed,basePlot,45.7414700644053,-122.339960744797,WGS84,10N,551345.845,5065535.515,2.34,GIS,381.43,0.53,grasslandHerbaceous,cfc,400,20m x 20m,41,ABBY_024_basePlot,current
ABBY_025,39_400,distributed,basePlot,45.7696205933973,-122.3246168899,WGS84,10N,552513.063,5068673.055,2.2,GIS,313.98,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_025_basePlot,current
ABBY_026,39_400,distributed,basePlot,45.7702624518361,-122.387642185645,WGS84,10N,547612.116,5068704.906,2.1,GIS,486.91,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_026_basePlot,current
ABBY_027,39_400,distributed,basePlot,45.77753774393,-122.297233363881,WGS84,10N,554634.48,5069571.017,2.1,GIS,637.72,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_027_basePlot,current
ABBY_028,39_400,distributed,basePlot,45.7454515142634,-122.376009083669,WGS84,10N,548538.121,5065955.355,2.1,GIS,596.61,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_028_basePlot,current
ABBY_029,39_400,distributed,basePlot,45.7641714105577,-122.313878369952,WGS84,10N,553353.209,5068074.748,2.28,GIS,356.53,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_029_basePlot,current
ABBY_030,39_400,distributed,basePlot,45.7725264297657,-122.316522031955,WGS84,10N,553139.702,5069001.248,2.29,GIS,375.41,0.53,mixedForest,cfc,400,20m x 20m,41,ABBY_030_basePlot,current
ABBY_077,39_400,distributed,basePlot,45.7514386607716,-122.341734984844,WGS84,10N,551198.709,5066641.906,2.31,GIS,380.47,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_077_basePlot,current
ABBY_041,39_400,distributed,basePlot,45.7407135374737,-122.349541243761,WGS84,10N,550601.242,5065445.359,2.1,GIS,400.68,0.53,shrubScrub,cfc,400,20m x 20m,41,ABBY_041_basePlot,current
ABBY_001,31_1_1,distributed,basePlot,45.7725318242169,-122.346504885664,WGS84,10N,550808.564,5068982.357,0.5,GIS,303.17,0.53,evergreenForest,div|vst,1,1m x 1m,31,ABBY_001_basePlot,current
ABBY_001,31_10_1,distributed,basePlot,45.7725414750632,-122.346490867419,WGS84,10N,550809.64513883,5068983.43813883,1.25,GIS,302.96,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,31,ABBY_001_basePlot,current
ABBY_001,31_100,distributed,basePlot,45.772571993707,-122.346446537804,WGS84,10N,550813.064,5068986.857,2.25,GIS,302.2,0.53,evergreenForest,div|vst,100,10m x 10m,31,ABBY_001_basePlot,current
ABBY_001,32_1_2,distributed,basePlot,45.7725238855102,-122.34624370132,WGS84,10N,550828.878,5068981.641,0.44,GIS,304.3,0.53,evergreenForest,div|vst,1,1m x 1m,33,ABBY_001_basePlot,current
ABBY_001,32_1_4,distributed,basePlot,45.7726048865678,-122.346242754876,WGS84,10N,550828.878,5068990.641,0.44,GIS,303.44,0.53,evergreenForest,div|vst,1,1m x 1m,33,ABBY_001_basePlot,current
ABBY_001,32_10_2,distributed,basePlot,45.7725336954477,-122.346257492223,WGS84,10N,550827.79686117,5068982.72213883,1.19,GIS,303.98,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,ABBY_001_basePlot,current
ABBY_001,32_10_4,distributed,basePlot,45.7725952357524,-122.34625677318,WGS84,10N,550827.79686117,5068989.55986117,1.19,GIS,303.38,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,ABBY_001_basePlot,current
ABBY_001,32_100,distributed,basePlot,45.772564717183,-122.346301102917,WGS84,10N,550824.378,5068986.141,2.19,GIS,303.5,0.53,evergreenForest,div|vst,100,10m x 10m,33,ABBY_001_basePlot,current
ABBY_001,31_1_4,distributed,basePlot,45.7726146394941,-122.346375800605,WGS84,10N,550818.525,5068991.64,0.51,GIS,302.14,0.53,evergreenForest,div|vst,1,1m x 1m,41,ABBY_001_basePlot,current
ABBY_001,31_10_4,distributed,basePlot,45.7726049886623,-122.346389818888,WGS84,10N,550817.44386117,5068990.55886117,1.26,GIS,302.08,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,ABBY_001_basePlot,current
ABBY_001,41_1_1,distributed,basePlot,45.7726235660351,-122.346362834381,WGS84,10N,550819.525,5068992.64,0.51,GIS,302.28,0.53,evergreenForest,div|vst,1,1m x 1m,41,ABBY_001_basePlot,current
ABBY_001,41_10_1,distributed,basePlot,45.7726332168635,-122.346348816088,WGS84,10N,550820.60613883,5068993.72113883,1.26,GIS,302.34,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,ABBY_001_basePlot,current
ABBY_001,41_100,distributed,basePlot,45.7726637354509,-122.346304486323,WGS84,10N,550824.025,5068997.14,2.26,GIS,302.5,0.53,evergreenForest,div|vst,100,10m x 10m,41,ABBY_001_basePlot,current
ABBY_001,40_1_1,distributed,basePlot,45.772619476516,-122.346499167305,WGS84,10N,550808.929,5068992.099,0.5,GIS,301.63,0.53,evergreenForest,div|vst,1,1m x 1m,49,ABBY_001_basePlot,current
ABBY_001,40_1_3,distributed,basePlot,45.7727004775763,-122.346498221228,WGS84,10N,550808.929,5069001.099,0.5,GIS,300.23,0.53,evergreenForest,div|vst,1,1m x 1m,49,ABBY_001_basePlot,current
ABBY_001,40_10_1,distributed,basePlot,45.7726291273613,-122.346485149036,WGS84,10N,550810.01013883,5068993.18013883,1.25,GIS,301.37,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,ABBY_001_basePlot,current
ABBY_001,40_10_3,distributed,basePlot,45.7726906676677,-122.346484430242,WGS84,10N,550810.01013883,5069000.01786117,1.25,GIS,300.45,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,ABBY_001_basePlot,current
ABBY_001,40_100,distributed,basePlot,45.772659646002,-122.346440819348,WGS84,10N,550813.429,5068996.599,2.25,GIS,301.09,0.53,evergreenForest,div|vst,100,10m x 10m,49,ABBY_001_basePlot,current
ABBY_001,41_1_4,distributed,basePlot,45.7727015899588,-122.346241123339,WGS84,10N,550828.917,5069001.386,0.37,GIS,302.33,0.53,evergreenForest,div|vst,1,1m x 1m,51,ABBY_001_basePlot,current
ABBY_001,41_10_4,distributed,basePlot,45.7726919391439,-122.346255141668,WGS84,10N,550827.83586117,5069000.30486117,1.12,GIS,302.41,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,51,ABBY_001_basePlot,current
ABBY_002,31_1_1,distributed,basePlot,45.7389694415414,-122.30922944251,WGS84,10N,553738.894,5065277.876,0.35,GIS,643.46,0.53,grasslandHerbaceous,div|vst,1,1m x 1m,31,ABBY_002_basePlot,current
ABBY_002,31_10_1,distributed,basePlot,45.738979087882,-122.309215426362,WGS84,10N,553739.97513883,5065278.95713883,1.1,GIS,643.46,0.53,grasslandHerbaceous,div|vst,10,3.16m x 3.16m,31,ABBY_002_basePlot,current
ABBY_002,31_100,distributed,basePlot,45.7390095922775,-122.309171103379,WGS84,10N,553743.394,5065282.376,2.1,GIS,643.96,0.53,grasslandHerbaceous,div|vst,100,10m x 10m,31,ABBY_002_basePlot,current
ABBY_002,32_1_2,distributed,basePlot,45.7389720517033,-122.308991285954,WGS84,10N,553757.419,5065278.326,0.35,GIS,646.68,0.53,grasslandHerbaceous,div|vst,1,1m x 1m,33,ABBY_002_basePlot,current
ABBY_002,32_1_4,distributed,basePlot,45.7390530526196,-122.308990286752,WGS84,10N,553757.419,5065287.326,0.35,GIS,645.82,0.53,grasslandHerbaceous,div|vst,1,1m x 1m,33,ABBY_002_basePlot,current
ABBY_002,32_10_2,distributed,basePlot,45.7389818661098,-122.309005062082,WGS84,10N,553756.33786117,5065279.40713883,1.1,GIS,645.66,0.53,grasslandHerbaceous,div|vst,10,3.16m x 3.16m,33,ABBY_002_basePlot,current
ABBY_002,32_10_4,distributed,basePlot,45.7390434063071,-122.309004302957,WGS84,10N,553756.33786117,5065286.24486117,1.1,GIS,645.02,0.53,grasslandHerbaceous,div|vst,10,3.16m x 3.16m,33,ABBY_002_basePlot,current
ABBY_002,32_100,distributed,basePlot,45.7390129019771,-122.309048626057,WGS84,10N,553752.919,5065282.826,2.1,GIS,645.02,0.53,grasslandHerbaceous,div|vst,100,10m x 10m,33,ABBY_002_basePlot,current
ABBY_002,31_1_4,distributed,basePlot,45.7390502569083,-122.309118863588,WGS84,10N,553747.419,5065286.929,0.35,GIS,643.96,0.53,grasslandHerbaceous,div|vst,1,1m x 1m,41,ABBY_002_basePlot,current
ABBY_002,31_10_4,distributed,basePlot,45.7390406105799,-122.30913287977,WGS84,10N,553746.33786117,5065285.84786117,1.1,GIS,643.96,0.53,grasslandHerbaceous,div|vst,10,3.16m x 3.16m,41,ABBY_002_basePlot,current
ABBY_002,41_1_1,distributed,basePlot,45.7390591792838,-122.309105899307,WGS84,10N,553748.419,5065287.929,0.35,GIS,643.96,0.53,grasslandHerbaceous,div|vst,1,1m x 1m,41,ABBY_002_basePlot,current
